PlayerName,Full Year,Player Link,Adjusted BPM,"Estimated OBPM
(Calculated BPM - Regressed DBPM)","Estimated DBPM
(@OdeToOden
Regression)",active,NBA_Experience,RealGM Summary Page,Highest Level Reached,Season,School,League,Conference,TeamID,Year,Year at School,GP,GS,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,TRB,AST,STL,BLK,PF,TOV,PTS,GP_t,GS_t,MIN_t,FGM_t,FGA_t,FG%_t,3PM_t,3PA_t,3P%_t,FTM_t,FTA_t,FT%_t,OFF_t,DEF_t,TRB_t,AST_t,STL_t,BLK_t,PF_t,TOV_t,PTS_t,GP.2,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W,Ls,Win %,OWS,DWS,WS,GP.3,TS%,eFG%,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,Total S %,PPR,PPS,ORtg,DRtg,PER,Wingspan,Pos,"Hght
(inches)",Wght,RSCI Rank,RealGM Link,"NCAA Seasons
(D-I)",Hgt,Birthday (date format)
Jerome Jordan,2006-07,/player/Jerome-Jordan/Summary/2311,2.303716133850144,-4.524724747201028,6.828440881051172,False,2.0,/player/Jerome-Jordan/Summary/2311,NBA,2006-07,Tulsa,ncaa,Conference USA,305.0,2007.0,Fr,23,10,7.8,1.26,2.13,0.592,0,0,0,0.13,0.48,0.273,0.7,1.43,2.13,0.17,0.13,0.7,0.91,0.7,2.65,23,10,179,29,49,0.592,0,0,0,3,11,0.273,16,33,49,4,3,16,21,16,61,23,0,0,0,0,0,0,0.06,0.25,0.19,0.22,17,6,0.739,0.08,0.59,0.67,23,0.562,0.592,10.83,19.48,15.45,5.22,22.78,1.1,10.74,19.62,86.46,-7.77,1.24,94.6,82.5,17.26,86.48095805529029,C,84,253.0,251.0,/player/Jerome-Jordan/Summary/2311,4,7-0,09/29/1986
Jerome Jordan,2007-08,/player/Jerome-Jordan/Summary/2311,8.613540921009314,-0.8040258066012136,9.417566727610527,False,2.0,/player/Jerome-Jordan/Summary/2311,NBA,2007-08,Tulsa,ncaa,Conference USA,305.0,2008.0,So,39,39,26.2,3.95,6.97,0.566,0,0,0,2.62,3.79,0.689,2.77,5.1,7.87,0.79,0.38,3.67,2.82,2.23,10.51,39,39,1021,154,272,0.566,0,0,0,102,148,0.689,108,199,307,31,15,143,110,87,410,39,7,0,0,0,0,0,0.195,0.36,0.17,0.54,25,14,0.641,2.2,2.71,4.92,39,0.599,0.566,12.89,21.54,17.43,6.86,20.27,0.89,14.59,21.52,125.54,-6.6,1.51,109.9,88.5,23.4,86.48095805529029,C,84,253.0,251.0,/player/Jerome-Jordan/Summary/2311,4,7-0,09/29/1986
Jerome Jordan,2008-09,/player/Jerome-Jordan/Summary/2311,8.83269518907873,1.8988704871864677,6.933824701892263,False,2.0,/player/Jerome-Jordan/Summary/2311,NBA,2008-09,Tulsa,ncaa,Conference USA,305.0,2009.0,Jr,36,35,27,5,8.53,0.586,0,0,0,3.81,5.17,0.737,2.44,6.11,8.56,0.94,0.39,2.56,3.06,2.42,13.81,36,35,971,180,307,0.586,0,0,0,137,186,0.737,88,220,308,34,14,92,110,87,497,36,10,0,0,0,0,0,0.255,0.39,0.16,0.61,25,11,0.694,3.31,2.77,6.08,36,0.629,0.586,11.31,25.05,18.59,8.84,18.04,0.91,10.18,26.17,132.29,-6.88,1.62,115.7,86.4,27.85,86.48095805529029,C,84,253.0,251.0,/player/Jerome-Jordan/Summary/2311,4,7-0,09/29/1986
Jerome Jordan,2009-10,/player/Jerome-Jordan/Summary/2311,6.422157633631516,1.9051531836865987,4.517004449944917,False,2.0,/player/Jerome-Jordan/Summary/2311,NBA,2009-10,Tulsa,ncaa,Conference USA,305.0,2010.0,Sr,35,35,29.8,5.26,9.57,0.549,0,0,0,4.91,7.14,0.688,2.4,6.66,9.06,1.26,0.46,2.34,2.8,2.26,15.43,35,35,1043,184,335,0.549,0,0,0,172,250,0.688,84,233,317,44,16,82,98,79,540,35,13,0,0,0,0,0,0.268,0.56,0.2,0.75,23,12,0.657,3.5,2.5,6.01,35,0.595,0.549,9.75,24.19,17.37,9.76,14.83,0.94,7.7,26.09,123.73,-4.83,1.61,115.8,91.2,26.15,86.48095805529029,C,84,253.0,251.0,/player/Jerome-Jordan/Summary/2311,4,7-0,09/29/1986
Jerrelle Benimon,2009-10,/player/Jerrelle-Benimon/Summary/6089,0.6931333508428881,-3.0106582976667586,3.7037916485096467,True,0.0,/player/Jerrelle-Benimon/Summary/6089,NBA,2009-10,Georgetown,ncaa,Big East Conference,66.0,2010.0,Fr,29,0,12.1,0.45,1.14,0.394,0.03,0.21,0.167,0.48,0.72,0.667,0.69,1.31,2,0.41,0.24,0.34,1.66,0.76,1.41,29,0,350,13,33,0.394,1,6,0.167,14,21,0.667,20,38,58,12,7,10,48,22,41,29,0,0,0,0,0,0,0.032,0.55,0.32,0.64,18,11,0.621,-0.05,0.37,0.33,29,0.477,0.409,7.63,12.75,10.36,5.42,33.86,1.21,3.11,9.67,122.73,-4.02,1.24,87.1,104.5,5.37,83.31413564079241,F,80,245.0,251.0,/player/Jerrelle-Benimon/Summary/6089,4,6-8,08/01/1991
Jerrelle Benimon,2010-11,/player/Jerrelle-Benimon/Summary/6089,1.5924463281349799,-3.3988584273386215,4.991304755473601,True,0.0,/player/Jerrelle-Benimon/Summary/6089,NBA,2010-11,Georgetown,ncaa,Big East Conference,66.0,2011.0,So,32,0,10.2,0.53,1.16,0.459,0.03,0.34,0.091,0.25,0.41,0.615,0.72,1.06,1.78,0.38,0.25,0.47,1.69,0.84,1.34,32,0,327,17,37,0.459,1,11,0.091,8,13,0.615,23,34,57,12,8,15,54,27,43,32,0,0,0,0,0,0,0.036,0.44,0.3,0.35,21,11,0.656,-0.16,0.42,0.26,32,0.498,0.473,9.38,11.84,10.71,6.35,38.48,1.52,4.75,11.52,116.58,-6,1.16,82,102.5,5.86,83.31413564079241,F,80,245.0,251.0,/player/Jerrelle-Benimon/Summary/6089,4,6-8,08/01/1991
Jerrelle Benimon,2012-13,/player/Jerrelle-Benimon/Summary/6089,5.365647853914399,1.6341451569119991,3.7315026970023997,True,0.0,/player/Jerrelle-Benimon/Summary/6089,NBA,2012-13,Towson,ncaa,Colonial Athletic Association,125.0,2013.0,Jr,31,31,36,6.06,11.39,0.533,0.65,1.58,0.408,4.32,6.61,0.654,3.29,7.84,11.13,2.55,0.68,1.94,2.71,3.87,17.1,31,31,1116,188,353,0.533,20,49,0.408,134,205,0.654,102,243,345,79,21,60,84,120,530,31,19,0,0,1,0,1,0.354,0.66,0.17,0.58,18,13,0.581,3.17,2.06,5.23,31,0.588,0.561,10.62,23.64,17.35,16.65,21.04,1.15,5.48,25.93,159.44,-6.12,1.5,109.6,94.3,24.5,83.31413564079241,F,80,245.0,251.0,/player/Jerrelle-Benimon/Summary/6089,4,6-8,08/01/1991
Jerrelle Benimon,2013-14,/player/Jerrelle-Benimon/Summary/6089,5.727578601141685,3.3914555609868238,2.3361230401548614,True,0.0,/player/Jerrelle-Benimon/Summary/6089,NBA,2013-14,Towson,ncaa,Colonial Athletic Association,125.0,2014.0,Sr,36,36,36.3,6.25,11.81,0.529,0.39,1.22,0.318,5.81,8.14,0.713,2.31,8.89,11.19,3.61,0.69,1.22,2.89,3.44,18.69,36,36,1307,225,425,0.529,14,44,0.318,209,293,0.713,83,320,403,130,25,44,104,124,673,36,20,1,0,0,0,1,0.409,1.05,0.2,0.69,25,11,0.694,4.34,2.39,6.72,36,0.596,0.546,7.69,25.16,17.14,23.25,18.02,1.17,3.37,27.17,156.09,-2.92,1.58,116.6,98.2,25.47,83.31413564079241,F,80,245.0,251.0,/player/Jerrelle-Benimon/Summary/6089,4,6-8,08/01/1991
Jerry Smith,2006-07,/player/Jerry-Smith/Summary/2391,7.986612993270104,4.773109238540836,3.2135037547292686,True,0.0,/player/Jerry-Smith/Summary/2391,NBA,2006-07,Louisville,ncaa,Big East Conference,67.0,2007.0,Fr,34,10,20.5,2.68,5.53,0.484,1.62,3.38,0.478,1,1.26,0.791,1.21,2.35,3.56,1.68,0.94,0.09,2.35,1.41,7.97,34,10,696,91,188,0.484,55,115,0.478,34,43,0.791,41,80,121,57,32,3,80,48,271,34,1,0,0,0,0,0,0.175,1.19,0.67,0.23,24,10,0.706,2.01,1.54,3.55,34,0.65,0.63,6.7,13.18,9.93,16.85,18.72,2.9,0.51,18.55,175.3,-1.48,1.44,121.1,93.5,19.29,77.43983834881666,G,74,190.0,48.0,/player/Jerry-Smith/Summary/2391,4,6-2,09/26/1987
Jerry Smith,2007-08,/player/Jerry-Smith/Summary/2391,8.951112776141928,4.887038126936952,4.064074649204976,True,0.0,/player/Jerry-Smith/Summary/2391,NBA,2007-08,Louisville,ncaa,Big East Conference,67.0,2008.0,So,36,36,28.8,3.53,7.75,0.455,1.89,4.92,0.384,1.78,2.31,0.771,1,2.56,3.56,1.94,1.72,0.22,2.17,1.5,10.72,36,36,1036,127,279,0.455,68,177,0.384,64,83,0.771,36,92,128,70,62,8,78,54,386,36,1,0,0,0,0,0,0.211,1.3,1.15,0.3,27,9,0.75,2.59,2.42,5.01,36,0.606,0.577,3.99,9.63,6.89,12.93,14.5,3.57,0.86,18.23,161.05,-0.71,1.38,118.5,91.8,17.87,77.43983834881666,G,74,190.0,48.0,/player/Jerry-Smith/Summary/2391,4,6-2,09/26/1987
Jerry Smith,2008-09,/player/Jerry-Smith/Summary/2391,6.727075844738714,4.3515831441957005,2.3754927005430133,True,0.0,/player/Jerry-Smith/Summary/2391,NBA,2008-09,Louisville,ncaa,Big East Conference,67.0,2009.0,Jr,37,35,21.2,2.59,5.27,0.492,1.46,3.54,0.412,1.16,1.76,0.662,0.57,1.57,2.14,1.3,1.11,0.08,1.97,0.97,7.81,37,35,786,96,195,0.492,54,131,0.412,43,65,0.662,21,58,79,48,41,3,73,36,289,37,0,0,0,0,0,0,0.144,1.33,1.14,0.33,31,6,0.838,1.98,1.74,3.72,37,0.64,0.631,2.98,7.99,5.52,11.06,13.75,3.04,0.39,16.38,156.61,-0.49,1.48,122.1,92.7,16.39,77.43983834881666,G,74,190.0,48.0,/player/Jerry-Smith/Summary/2391,4,6-2,09/26/1987
Jerry Smith,2009-10,/player/Jerry-Smith/Summary/2391,4.417508246153838,2.0708143985230745,2.346693847630764,True,0.0,/player/Jerry-Smith/Summary/2391,NBA,2009-10,Louisville,ncaa,Big East Conference,67.0,2010.0,Sr,31,30,24.1,2.71,6.9,0.393,1.06,3.77,0.282,1.81,2.55,0.709,0.97,2.23,3.19,1.87,1.39,0.29,1.81,1.61,8.29,31,30,748,84,214,0.393,33,117,0.282,56,79,0.709,30,69,99,58,43,9,56,50,257,31,0,0,0,0,0,1,0.171,1.16,0.86,0.37,20,11,0.645,1.16,1.15,2.31,31,0.511,0.47,4.48,10.7,7.53,14.14,16.58,3.39,1.32,19.56,138.34,-1.49,1.2,106,99.8,14.65,77.43983834881666,G,74,190.0,48.0,/player/Jerry-Smith/Summary/2391,4,6-2,09/26/1987
Jerryd Bayless,2007-08,/player/Jerryd-Bayless/Summary/765,5.25706963561783,6.2010499527075655,-0.9439803170897356,True,10.0,/player/Jerryd-Bayless/Summary/765,NBA,2007-08,Arizona,ncaa,Pacific 10 Conference,235.0,2008.0,Fr,30,30,35.7,5.77,12.6,0.458,1.97,4.8,0.41,6.23,7.43,0.839,0.43,2.3,2.73,4.03,0.97,0.1,2.2,2.97,19.73,30,30,1072,173,378,0.458,59,144,0.41,187,223,0.839,13,69,82,121,29,3,66,89,592,30,0,0,0,0,0,0,0.386,1.36,0.33,0.59,18,12,0.6,3.97,0.79,4.76,30,0.612,0.536,1.6,7.68,4.79,25.18,15.53,1.63,0.27,29.24,170.6,-0.79,1.57,116.6,107.8,21.55,77.6110590233831,G,75,200.0,8.0,/player/Jerryd-Bayless/Summary/765,1,6-3,08/20/1988
Jimmer Fredette,2007-08,/player/Jimmer-Fredette/Summary/9263,1.8219316518147268,1.173615029032768,0.6483166227819588,False,4.0,/player/Jimmer-Fredette/Summary/9263,NBA,2007-08,Brigham Young,ncaa,Mountain West Conference,208.0,2008.0,Fr,35,0,18.4,2.37,5.83,0.407,1.23,3.66,0.336,1,1.17,0.854,0.23,0.83,1.06,1.74,0.77,0.09,1.26,1.17,6.97,35,0,645,83,204,0.407,43,128,0.336,35,41,0.854,8,29,37,61,27,3,44,41,244,35,0,0,0,0,0,0,0.158,1.49,0.66,0.2,27,8,0.771,1.01,1.35,2.36,35,0.546,0.512,1.45,4.69,3.16,18.27,15.5,2.41,0.46,20.49,159.65,-0.05,1.2,105.9,94.3,13.52,76.65459785911541,G,74,195.0,251.0,/player/Jimmer-Fredette/Summary/9263,4,6-2,02/25/1989
Jimmer Fredette,2008-09,/player/Jimmer-Fredette/Summary/9263,5.089440546442384,4.43276560087139,0.6566749455709946,False,4.0,/player/Jimmer-Fredette/Summary/9263,NBA,2008-09,Brigham Young,ncaa,Mountain West Conference,208.0,2009.0,So,33,32,33,5.58,11.61,0.48,1.58,4.12,0.382,3.52,4.15,0.847,0.55,2.42,2.97,4.09,1.52,0.09,1.3,2.58,16.24,33,32,1090,184,383,0.48,52,136,0.382,116,137,0.847,18,80,98,135,50,3,43,85,536,33,1,0,0,0,0,0,0.351,1.59,0.59,0.36,25,8,0.758,3.5,2.09,5.59,33,0.598,0.548,2.07,8.25,5.33,23.95,15.95,2.73,0.31,25.21,170.95,0.45,1.4,115.4,95.7,21.22,76.65459785911541,G,74,195.0,251.0,/player/Jimmer-Fredette/Summary/9263,4,6-2,02/25/1989
Jimmer Fredette,2009-10,/player/Jimmer-Fredette/Summary/9263,7.751434729135329,8.04330361077556,-0.29186888164023017,False,4.0,/player/Jimmer-Fredette/Summary/9263,NBA,2009-10,Brigham Young,ncaa,Mountain West Conference,208.0,2010.0,Jr,34,33,31.1,6.62,14.44,0.458,2.26,5.15,0.44,6.59,7.38,0.892,0.74,2.35,3.09,4.68,1.21,0.15,1.06,2.76,22.09,34,33,1059,225,491,0.458,77,175,0.44,224,251,0.892,25,80,105,159,41,5,36,94,751,34,1,0,2,0,0,0,0.399,1.69,0.44,0.51,28,6,0.824,5.83,1.89,7.72,34,0.615,0.537,2.88,8.32,5.74,30.66,13.35,2.18,0.5,33.08,179.07,1.07,1.53,124.3,97.4,28.48,76.65459785911541,G,74,195.0,251.0,/player/Jimmer-Fredette/Summary/9263,4,6-2,02/25/1989
Jimmer Fredette,2010-11,/player/Jimmer-Fredette/Summary/9263,7.704182240871585,8.602749831807994,-0.898567590936409,False,4.0,/player/Jimmer-Fredette/Summary/9263,NBA,2010-11,Brigham Young,ncaa,Mountain West Conference,208.0,2011.0,Sr,37,37,35.8,9.35,20.68,0.452,3.35,8.46,0.396,6.81,7.62,0.894,0.65,2.81,3.46,4.32,1.32,0.03,1.32,3.54,28.86,37,37,1323,346,765,0.452,124,313,0.396,252,282,0.894,24,104,128,160,49,1,49,131,1068,37,0,0,4,0,0,0,0.497,1.22,0.37,0.37,32,5,0.865,6.75,2.21,8.97,37,0.594,0.533,1.97,8.18,5.14,28.79,12.72,2.17,0.08,37.75,174.21,-1.76,1.4,118.1,98.7,29.28,76.65459785911541,G,74,195.0,251.0,/player/Jimmer-Fredette/Summary/9263,4,6-2,02/25/1989
Jimmy Butler,2008-09,/player/Jimmy-Butler/Summary/6160,5.923996795569729,3.8866375129228397,2.0373592826468894,True,7.0,/player/Jimmy-Butler/Summary/6160,NBA,2008-09,Marquette,ncaa,Big East Conference,68.0,2009.0,So,35,0,19.6,1.57,3.06,0.514,0,0.11,0,2.46,3.2,0.768,2.14,1.8,3.94,0.74,0.49,0.46,1.89,0.49,5.6,35,0,687,55,107,0.514,0,4,0,86,112,0.768,75,63,138,26,17,16,66,17,196,35,1,0,0,0,0,0,0.089,1.53,1,1.05,25,10,0.714,2.27,0.84,3.11,35,0.612,0.514,12.74,10.83,11.79,6.63,9.59,1.43,2.52,12.67,128.19,0.05,1.83,138.7,102.7,16.72,81.65141575508447,GF,79,231.0,251.0,/player/Jimmy-Butler/Summary/6160,3,6-7,09/14/1989
Jimmy Butler,2009-10,/player/Jimmy-Butler/Summary/6160,8.937851879733344,6.524387026182939,2.413464853550405,True,7.0,/player/Jimmy-Butler/Summary/6160,NBA,2009-10,Marquette,ncaa,Big East Conference,68.0,2010.0,Jr,34,34,34.3,4.35,8.21,0.53,0.47,0.94,0.5,5.5,7.18,0.766,2.41,3.94,6.35,2,1.32,0.62,2,1.15,14.68,34,34,1165,148,279,0.53,16,32,0.5,187,244,0.766,82,134,216,68,45,21,68,39,499,34,3,0,0,0,0,0,0.251,1.74,1.15,0.87,22,12,0.647,5.25,1.93,7.18,34,0.632,0.559,8.86,14.55,11.7,11.75,8.99,2.4,1.9,20.18,179.69,0.57,1.79,135.3,98.7,23.86,81.65141575508447,GF,79,231.0,251.0,/player/Jimmy-Butler/Summary/6160,3,6-7,09/14/1989
Jimmy Butler,2010-11,/player/Jimmy-Butler/Summary/6160,7.976694535018168,6.129615150999338,1.84707938401883,True,7.0,/player/Jimmy-Butler/Summary/6160,NBA,2010-11,Marquette,ncaa,Big East Conference,68.0,2011.0,Sr,37,35,34.6,5.05,10.32,0.49,0.54,1.57,0.345,5.08,6.49,0.783,2.43,3.65,6.08,2.32,1.43,0.35,1.32,1.46,15.73,37,35,1282,187,382,0.49,20,58,0.345,188,240,0.783,90,135,225,86,53,13,49,54,582,37,2,0,0,0,0,0,0.281,1.59,0.98,0.63,22,15,0.595,4.86,1.77,6.63,37,0.587,0.516,8.23,11.96,10.13,13.17,9.82,2.44,1.06,21.36,161.77,0.25,1.52,126.6,101.7,22.13,81.65141575508447,GF,79,231.0,251.0,/player/Jimmy-Butler/Summary/6160,3,6-7,09/14/1989
Joakim Noah,2004-05,/player/Joakim-Noah/Summary/50,7.370200381169049,1.372216155920892,5.997984225248157,True,11.0,/player/Joakim-Noah/Summary/50,NBA,2004-05,Florida,ncaa,Southeastern Conference,256.0,2005.0,Fr,29,0,9.4,1.24,2.07,0.6,0,0,0,1.03,1.79,0.577,0.83,1.62,2.45,0.52,0.21,0.66,1.59,0.59,3.52,29,0,273,36,60,0.6,0,0,0,30,52,0.577,24,47,71,15,6,19,46,17,102,29,0,0,0,0,0,1,0.066,0.88,0.35,0.87,21,8,0.724,0.65,0.75,1.4,29,0.602,0.6,10.76,18.67,14.95,10.34,16.72,1.31,7.51,19,117.69,-2.49,1.7,118,90.4,18.77,84.94987020024001,FC,83,230.0,126.0,/player/Joakim-Noah/Summary/50,3,6-11,02/25/1985
Joakim Noah,2005-06,/player/Joakim-Noah/Summary/50,14.151112596680266,5.455369034693655,8.69574356198661,True,11.0,/player/Joakim-Noah/Summary/50,NBA,2005-06,Florida,ncaa,Southeastern Conference,256.0,2006.0,So,39,38,24.9,5.18,8.26,0.627,0,0.03,0,3.79,5.18,0.733,2.18,4.95,7.13,2.05,1.13,2.44,2.15,1.95,14.15,39,38,972,202,322,0.627,0,1,0,148,202,0.733,85,193,278,80,44,95,84,76,552,39,7,0,0,0,0,1,0.266,1.05,0.58,0.63,33,6,0.846,4.54,3.01,7.55,39,0.66,0.627,11,20.92,16.4,17.51,15.39,2.64,9.98,25.78,136,-2.29,1.71,127.2,84.3,31.22,84.94987020024001,FC,83,230.0,126.0,/player/Joakim-Noah/Summary/50,3,6-11,02/25/1985
Joakim Noah,2006-07,/player/Joakim-Noah/Summary/50,12.071455324993925,3.755167197046875,8.31628812794705,True,11.0,/player/Joakim-Noah/Summary/50,NBA,2006-07,Florida,ncaa,Southeastern Conference,256.0,2007.0,Jr,40,39,25.9,4.33,7.12,0.607,0.03,0.03,1,3.3,4.97,0.663,2.52,5.88,8.4,2.25,1.12,1.8,2.25,2.5,11.97,40,39,1034,173,285,0.607,1,1,1,132,199,0.663,101,235,336,90,45,72,90,100,479,40,8,0,0,0,0,0,0.234,0.9,0.45,0.7,35,5,0.875,3.6,3.19,6.79,40,0.631,0.609,12.99,24.72,19.45,16.31,20.85,2.59,7.07,23.69,227.03,-3.86,1.68,118.5,84.6,27.05,84.94987020024001,FC,83,230.0,126.0,/player/Joakim-Noah/Summary/50,3,6-11,02/25/1985
Jodie Meeks,2006-07,/player/Jodie-Meeks/Summary/1644,5.547005746138291,4.198695113515084,1.3483106326232068,True,9.0,/player/Jodie-Meeks/Summary/1644,NBA,2006-07,Kentucky,ncaa,Southeastern Conference,258.0,2007.0,Fr,34,1,22.1,2.79,6.68,0.419,1.29,3.56,0.364,1.79,2,0.897,0.85,1.97,2.82,1.5,0.91,0.06,1.29,1.21,8.68,34,1,751,95,227,0.419,44,121,0.364,61,68,0.897,29,67,96,51,31,2,44,41,295,34,0,0,0,0,0,0,0.164,1.24,0.76,0.3,22,12,0.647,1.82,1.09,2.91,34,0.569,0.515,4.87,9.66,7.45,12.98,13.65,2.43,0.29,20.47,167.92,-0.92,1.3,115.5,101.1,16.78,78.73514622380247,G,76,210.0,58.0,/player/Jodie-Meeks/Summary/1644,3,6-4,08/21/1987
Jodie Meeks,2007-08,/player/Jodie-Meeks/Summary/1644,-1.4758028851697502,0.4740654770227466,-1.9498683621924968,True,9.0,/player/Jodie-Meeks/Summary/1644,NBA,2007-08,Kentucky,ncaa,Southeastern Conference,258.0,2008.0,So,11,5,23,2.45,8,0.307,1.45,4.55,0.32,2.45,3.09,0.794,0.73,1.91,2.64,1.45,0.55,0.09,1.73,1.09,8.82,11,5,253,27,88,0.307,16,50,0.32,27,34,0.794,8,21,29,16,6,1,19,12,97,11,0,0,0,0,0,0,0.165,1.33,0.5,0.39,5,6,0.455,0.37,0.13,0.5,11,0.466,0.398,4.04,9.64,6.98,13.18,10.33,1.39,0.45,23.53,142.09,-0.52,1.1,103.4,110,12.63,78.73514622380247,G,76,210.0,58.0,/player/Jodie-Meeks/Summary/1644,3,6-4,08/21/1987
Jodie Meeks,2008-09,/player/Jodie-Meeks/Summary/1644,4.972181847981627,6.259726629862556,-1.2875447818809285,True,9.0,/player/Jodie-Meeks/Summary/1644,NBA,2008-09,Kentucky,ncaa,Southeastern Conference,258.0,2009.0,Jr,36,36,34.4,7.31,15.78,0.463,3.25,8,0.406,5.86,6.5,0.902,0.53,2.86,3.39,1.75,1.33,0.14,1.92,2.67,23.72,36,36,1237,263,568,0.463,117,288,0.406,211,234,0.902,19,103,122,63,48,5,69,96,854,36,0,0,3,0,0,0,0.349,0.66,0.5,0.41,22,14,0.611,5.48,2.04,7.52,36,0.629,0.566,1.98,8.62,5.66,11.7,12.38,2.22,0.42,31.02,177.1,-4.15,1.5,121.7,98.4,24.75,78.73514622380247,G,76,210.0,58.0,/player/Jodie-Meeks/Summary/1644,3,6-4,08/21/1987
Joe Alexander,2005-06,/player/Joe-Alexander/Summary/763,10.65933787693596,-3.7157991712549165,14.375137048190876,False,2.0,/player/Joe-Alexander/Summary/763,NBA,2005-06,West Virginia,ncaa,Big East Conference,77.0,2006.0,Fr,9,1,3.9,0.44,0.89,0.5,0,0.11,0,0.56,0.89,0.625,0.33,0.44,0.78,0.22,0.11,0.78,0.44,0.33,1.44,9,1,35,4,8,0.5,0,1,0,5,8,0.625,3,4,7,2,1,7,4,3,13,9,0,0,0,0,0,0,0.024,0.67,0.33,1,7,2,0.778,0.06,0.12,0.18,9,0.551,0.5,10.33,14.14,12.21,10.11,20.27,1.95,24.41,22.72,112.5,-5.11,1.62,104.9,82.1,22.69,82.35301632692045,SF,80,230.0,251.0,/player/Joe-Alexander/Summary/763,3,6-8,12/26/1986
Joe Alexander,2006-07,/player/Joe-Alexander/Summary/763,2.468056499892886,-0.02072579905505645,2.4887822989479425,False,2.0,/player/Joe-Alexander/Summary/763,NBA,2006-07,West Virginia,ncaa,Big East Conference,77.0,2007.0,So,36,35,24.9,4,9.42,0.425,1.11,3.64,0.305,1.17,1.83,0.636,1.44,2.86,4.31,1.94,0.61,1.06,2.11,1.78,10.28,36,35,898,144,339,0.425,40,131,0.305,42,66,0.636,52,103,155,70,22,38,76,64,370,36,1,0,0,0,0,0,0.232,1.09,0.34,0.19,27,9,0.75,1.21,1.63,2.84,36,0.5,0.484,7.24,14.51,10.85,16.33,14.73,1.57,4.93,26.4,136.65,-2.05,1.09,100.6,97.5,16.98,82.35301632692045,SF,80,230.0,251.0,/player/Joe-Alexander/Summary/763,3,6-8,12/26/1986
Joe Alexander,2007-08,/player/Joe-Alexander/Summary/763,5.417748047080064,2.44298865619915,2.974759390880914,False,2.0,/player/Joe-Alexander/Summary/763,NBA,2007-08,West Virginia,ncaa,Big East Conference,77.0,2008.0,Jr,36,34,31.6,6.08,13.17,0.462,0.31,1.14,0.268,4.39,5.39,0.814,1.89,4.5,6.39,2.44,0.75,1.47,2.86,2.22,16.86,36,34,1137,219,474,0.462,11,41,0.268,158,194,0.814,68,162,230,88,27,53,103,80,607,36,6,0,0,0,0,1,0.319,1.1,0.34,0.41,25,11,0.694,3.56,2.46,6.02,36,0.536,0.474,6.97,16.92,11.89,16.57,12.38,1.49,5.48,28.85,154.48,-1.93,1.28,112.2,93.5,23.22,82.35301632692045,SF,80,230.0,251.0,/player/Joe-Alexander/Summary/763,3,6-8,12/26/1986
Joe Crawford,2004-05,/player/Joe-Crawford/Summary/823,-1.5130545932471637,-1.303612900929041,-0.20944169231812282,False,1.0,/player/Joe-Crawford/Summary/823,NBA,2004-05,Kentucky,ncaa,Southeastern Conference,258.0,2005.0,Fr,32,0,11,1.12,3.03,0.371,0.44,1.56,0.28,0.47,0.81,0.577,0.66,1.12,1.78,0.28,0.19,0.03,1,0.62,3.16,32,0,352,36,97,0.371,14,50,0.28,15,26,0.577,21,36,57,9,6,1,32,20,101,32,0,0,0,0,0,0,0.053,0.45,0.3,0.27,26,6,0.812,0.05,0.63,0.68,32,0.462,0.443,5.96,10.18,8.07,4.58,15.46,1.04,0.33,18.48,122.81,-3.97,1.04,94.3,100.4,9.25,79.73332650405297,G,77,207.0,15.0,/player/Joe-Crawford/Summary/823,4,6-5,06/17/1986
Joe Crawford,2005-06,/player/Joe-Crawford/Summary/823,4.247398881524699,3.8961011851036957,0.3512976964210033,False,1.0,/player/Joe-Crawford/Summary/823,NBA,2005-06,Kentucky,ncaa,Southeastern Conference,258.0,2006.0,So,32,22,23.8,3.47,8.44,0.411,1.47,4.06,0.362,1.75,2.44,0.718,1.5,2.5,4,1.09,0.34,0.31,1.91,0.97,10.16,32,22,760,111,270,0.411,47,130,0.362,56,78,0.718,48,80,128,35,11,10,61,31,325,32,1,0,0,0,0,0,0.179,1.13,0.35,0.29,20,12,0.625,2.06,0.83,2.9,32,0.529,0.498,7.31,11.9,9.63,9.4,9.17,0.89,1.48,22.74,149.06,-1.03,1.2,115.7,104.3,17.17,79.73332650405297,G,77,207.0,15.0,/player/Joe-Crawford/Summary/823,4,6-5,06/17/1986
Joe Crawford,2006-07,/player/Joe-Crawford/Summary/823,5.301270138859818,4.182656011373948,1.1186141274858699,False,1.0,/player/Joe-Crawford/Summary/823,NBA,2006-07,Kentucky,ncaa,Southeastern Conference,258.0,2007.0,Jr,34,32,32.3,5.24,11.76,0.445,1.85,5.29,0.35,1.71,2.68,0.637,1.47,2.56,4.03,2.44,0.79,0.29,1.91,1.88,14.03,34,32,1097,178,400,0.445,63,180,0.35,58,91,0.637,50,87,137,83,27,10,65,64,477,34,0,0,0,0,0,0,0.293,1.3,0.42,0.23,22,12,0.647,2.43,1.33,3.77,34,0.538,0.524,5.75,8.59,7.28,15.52,12.62,1.45,0.98,23.67,143.24,-0.78,1.19,110.2,103.5,16.58,79.73332650405297,G,77,207.0,15.0,/player/Joe-Crawford/Summary/823,4,6-5,06/17/1986
